dateTime,value,Latitude,Longitude
2020-01-01,10.047619047619047,37.765800000000006,-122.39780000000002
2020-01-02,9.125,37.765800000000006,-122.39780000000003
2020-01-03,16.333333333333332,37.765800000000006,-122.39780000000003
2020-01-04,6.7727272727272725,37.765800000000006,-122.39780000000002
2020-01-05,5.238095238095238,37.765800000000006,-122.39780000000002
2020-01-06,7.363636363636363,37.765800000000006,-122.39780000000002
2020-01-07,7.136363636363637,37.765800000000006,-122.39780000000002
2020-01-08,5.25,37.765800000000006,-122.39780000000003
2020-01-09,4.833333333333333,37.765800000000006,-122.39780000000003
2020-01-10,7.625,37.765800000000006,-122.39780000000003
2020-01-11,5.909090909090909,37.765800000000006,-122.39780000000002
2020-01-12,4.857142857142857,37.765800000000006,-122.39780000000002
2020-01-13,3.1578947368421053,37.765800000000006,-122.3978
2020-01-14,6.409090909090909,37.765800000000006,-122.39780000000002
2020-01-15,6.291666666666667,37.765800000000006,-122.39780000000003
2020-01-16,4.916666666666667,37.765800000000006,-122.39780000000003
2020-01-17,6.956521739130435,37.765800000000006,-122.39780000000003
2020-01-18,5.2727272727272725,37.765800000000006,-122.39780000000002
2020-01-19,7.857142857142857,37.765800000000006,-122.39780000000002
2020-01-20,11.590909090909092,37.765800000000006,-122.39780000000002
2020-01-21,3.4583333333333335,37.765800000000006,-122.39780000000003
2020-01-22,7.208333333333333,37.765800000000006,-122.39780000000003
2020-01-23,9.952380952380953,37.765800000000006,-122.39780000000002
2020-01-24,7.458333333333333,37.765800000000006,-122.39780000000003
2020-01-25,8.272727272727273,37.765800000000006,-122.39780000000002
2020-01-26,5.5,37.765800000000006,-122.39779999999998
2020-01-27,7.904761904761905,37.765800000000006,-122.39780000000002
2020-01-28,7.916666666666667,37.765800000000006,-122.39780000000003
2020-01-29,10.666666666666666,37.765800000000006,-122.39780000000003
2020-01-30,8.166666666666666,37.765800000000006,-122.39780000000003
2020-01-31,14.08695652173913,37.765800000000006,-122.39780000000003
2020-02-01,19.136363636363637,37.765800000000006,-122.39780000000002
2020-02-02,5.142857142857143,37.765800000000006,-122.39780000000002
2020-02-03,3.15,37.765800000000006,-122.3978
2020-02-04,5.083333333333333,37.765800000000006,-122.39780000000003
2020-02-05,8.791666666666666,37.765800000000006,-122.39780000000003
2020-02-06,10.91304347826087,37.765800000000006,-122.39780000000003
2020-02-07,12.91304347826087,37.765800000000006,-122.39780000000003
2020-02-08,9.35,37.765800000000006,-122.3978
2020-02-09,3.9523809523809526,37.765800000000006,-122.39780000000002
2020-02-10,6.809523809523809,37.765800000000006,-122.39780000000002
2020-02-11,6.954545454545454,37.765800000000006,-122.39780000000002
2020-02-12,13.583333333333334,37.765800000000006,-122.39780000000003
2020-02-13,7.666666666666667,37.765800000000006,-122.39780000000003
2020-02-14,8.458333333333334,37.765800000000006,-122.39780000000003
2020-02-15,8.954545454545455,37.765800000000006,-122.39780000000002
2020-02-16,6.4,37.765800000000006,-122.3978
2020-02-17,9.409090909090908,37.765800000000006,-122.39780000000002
2020-02-18,8.166666666666666,37.765800000000006,-122.39780000000003
2020-02-19,9.416666666666666,37.765800000000006,-122.39780000000003
2020-02-20,13.782608695652174,37.765800000000006,-122.39780000000003
2020-02-21,12.458333333333334,37.765800000000006,-122.39780000000003
2020-02-22,12.818181818181818,37.765800000000006,-122.39780000000002
2020-02-23,6.809523809523809,37.765800000000006,-122.39780000000002
2020-02-24,8.764705882352942,37.765800000000006,-122.39779999999998
2020-02-25,11.416666666666666,37.765800000000006,-122.39780000000003
2020-02-26,13.142857142857142,37.765800000000006,-122.39780000000002
2020-02-27,15.458333333333334,37.765800000000006,-122.39780000000003
2020-02-28,14.347826086956522,37.765800000000006,-122.39780000000003
2020-02-29,8.318181818181818,37.765800000000006,-122.39780000000002
2020-03-01,4.809523809523809,37.765800000000006,-122.39780000000002
2020-03-02,5.142857142857143,37.765800000000006,-122.39780000000002
2020-03-03,12.458333333333334,37.765800000000006,-122.39780000000003
2020-03-04,13.043478260869565,37.765800000000006,-122.39780000000003
2020-03-05,9.714285714285714,37.765800000000006,-122.39780000000002
2020-03-06,2.6956521739130435,37.765800000000006,-122.39780000000003
2020-03-07,2.0,37.765800000000006,-122.39779999999998
2020-03-08,4.105263157894737,37.765800000000006,-122.3978
2020-03-09,5.2272727272727275,37.765800000000006,-122.39780000000002
2020-03-10,6.476190476190476,37.765800000000006,-122.39780000000002
2020-03-11,6.045454545454546,37.765800000000006,-122.39780000000002
2020-03-12,9.583333333333334,37.765800000000006,-122.39780000000003
2020-03-13,12.608695652173912,37.765800000000006,-122.39780000000003
2020-03-14,2.736842105263158,37.765800000000006,-122.3978
2020-03-15,2.9523809523809526,37.765800000000006,-122.39780000000002
2020-03-16,1.6,37.765800000000006,-122.3978
2020-03-17,2.1904761904761907,37.765800000000006,-122.39780000000002
2020-03-18,3.6818181818181817,37.765800000000006,-122.39780000000002
2020-03-19,4.545454545454546,37.765800000000006,-122.39780000000002
2020-03-20,5.833333333333333,37.765800000000006,-122.39780000000003
2020-03-21,5.619047619047619,37.765800000000006,-122.39780000000002
2020-03-22,6.166666666666667,37.765800000000006,-122.39779999999999
2020-03-23,6.117647058823529,37.765800000000006,-122.39779999999998
2020-03-24,2.5238095238095237,37.765800000000006,-122.39780000000002
2020-03-25,1.7391304347826086,37.765800000000006,-122.39780000000003
2020-03-26,3.5,37.765800000000006,-122.39780000000002
2020-03-27,7.3478260869565215,37.765800000000006,-122.39780000000003
2020-03-28,9.045454545454545,37.765800000000006,-122.39780000000002
2020-03-29,5.142857142857143,37.765800000000006,-122.39780000000002
2020-03-30,1.6,37.765800000000006,-122.3978
2020-03-31,2.0,37.765800000000006,-122.39780000000002
2020-04-01,4.869565217391305,37.765800000000006,-122.39780000000003
2020-04-02,5.695652173913044,37.765800000000006,-122.39780000000003
2020-04-03,4.086956521739131,37.765800000000006,-122.39780000000003
2020-04-04,3.0,37.765800000000006,-122.39780000000002
2020-04-05,2.4761904761904763,37.765800000000006,-122.39780000000002
2020-04-06,6.0,37.765800000000006,-122.3978
2020-04-07,5.416666666666667,37.765800000000006,-122.39780000000003
2020-04-08,6.166666666666667,37.765800000000006,-122.39780000000003
2020-04-09,3.1739130434782608,37.765800000000006,-122.39780000000003
2020-04-10,5.391304347826087,37.765800000000006,-122.39780000000003
2020-04-11,3.6315789473684212,37.765800000000006,-122.3978
2020-04-12,11.857142857142858,37.765800000000006,-122.39780000000002
2020-04-13,13.0,37.765800000000006,-122.39780000000002
2020-04-14,8.958333333333334,37.765800000000006,-122.39780000000003
2020-04-15,11.521739130434783,37.765800000000006,-122.39780000000003
2020-04-16,4.6521739130434785,37.765800000000006,-122.39780000000003
2020-04-17,7.0,37.765800000000006,-122.39780000000003
2020-04-18,5.545454545454546,37.765800000000006,-122.39780000000002
2020-04-19,4.809523809523809,37.765800000000006,-122.39780000000002
2020-04-20,5.380952380952381,37.765800000000006,-122.39780000000002
2020-04-21,6.5,37.765800000000006,-122.39780000000002
2020-04-22,5.9,37.765800000000006,-122.3978
2020-04-23,4.590909090909091,37.765800000000006,-122.39780000000002
2020-04-24,10.333333333333334,37.7658,-122.3978
2020-04-25,5.416666666666667,37.765800000000006,-122.39779999999998
2020-04-26,5.076923076923077,37.765800000000006,-122.39779999999998
2020-04-27,5.9,37.765800000000006,-122.3978
2020-04-28,3.6666666666666665,37.765800000000006,-122.39780000000002
2020-04-29,3.0,37.765800000000006,-122.3978
